Provider,inpatient_claim_count,in_sum_amt,in_mean_amt,in_std_amt,in_unique_benes,outpatient_claim_count,out_sum_amt,out_mean_amt,out_std_amt,out_unique_benes,total_claim_count,total_sum_amt,mean_amt_overall,pct_inpatient,unique_beneficiaries,PotentialFraud,_label_raw,_label
PRV53163,0.0,0.0,0.0,0.0,0.0,12.0,800.0,66.66666666666667,51.5810630038395,3.0,12.0,800.0,66.66666666666667,0.0,3.0,No,No,legit
PRV53164,0.0,0.0,0.0,0.0,0.0,25.0,4180.0,167.2,317.16872481378107,21.0,25.0,4180.0,167.2,0.0,21.0,No,No,legit
PRV53166,1.0,5000.0,5000.0,0.0,1.0,22.0,3960.0,180.0,261.86146828319085,20.0,23.0,8960.0,389.5652173913044,0.043478260869565216,21.0,No,No,legit
PRV53167,0.0,0.0,0.0,0.0,0.0,3.0,1770.0,590.0,961.6132278624291,3.0,3.0,1770.0,590.0,0.0,3.0,No,No,legit
PRV53168,0.0,0.0,0.0,0.0,0.0,2.0,2070.0,1035.0,1364.7160876900368,2.0,2.0,2070.0,1035.0,0.0,2.0,No,No,legit
PRV53169,0.0,0.0,0.0,0.0,0.0,4.0,170.0,42.5,23.62907813126304,4.0,4.0,170.0,42.5,0.0,4.0,No,No,legit
PRV53171,0.0,0.0,0.0,0.0,0.0,17.0,8330.0,490.0,796.0213564974246,5.0,17.0,8330.0,490.0,0.0,5.0,No,No,legit
PRV53172,0.0,0.0,0.0,0.0,0.0,3.0,2450.0,816.6666666666666,1284.6140795325784,3.0,3.0,2450.0,816.6666666666666,0.0,3.0,No,No,legit
PRV53173,0.0,0.0,0.0,0.0,0.0,43.0,16610.0,386.27906976744185,748.9294685330584,23.0,43.0,16610.0,386.27906976744185,0.0,23.0,No,No,legit
PRV53174,0.0,0.0,0.0,0.0,0.0,5.0,260.0,52.0,25.88435821108957,4.0,5.0,260.0,52.0,0.0,4.0,No,No,legit
PRV53175,0.0,0.0,0.0,0.0,0.0,9.0,710.0,78.88888888888889,89.22505876216115,9.0,9.0,710.0,78.88888888888889,0.0,9.0,No,No,legit
PRV53176,0.0,0.0,0.0,0.0,0.0,34.0,6000.0,176.47058823529412,368.5424390918429,13.0,34.0,6000.0,176.47058823529412,0.0,13.0,No,No,legit
PRV53177,0.0,0.0,0.0,0.0,0.0,16.0,1520.0,95.0,123.0176139149729,11.0,16.0,1520.0,95.0,0.0,11.0,No,No,legit
PRV53178,0.0,0.0,0.0,0.0,0.0,7.0,730.0,104.28571428571429,105.17559014288801,5.0,7.0,730.0,104.28571428571429,0.0,5.0,No,No,legit
PRV53179,2.0,14000.0,7000.0,1414.213562373095,2.0,26.0,6190.0,238.07692307692307,637.3508875385315,25.0,28.0,20190.0,721.0714285714286,0.07142857142857142,27.0,No,No,legit
PRV53180,0.0,0.0,0.0,0.0,0.0,5.0,3010.0,602.0,678.9845359063784,4.0,5.0,3010.0,602.0,0.0,4.0,No,No,legit
PRV53182,0.0,0.0,0.0,0.0,0.0,3.0,100.0,33.333333333333336,30.550504633038933,3.0,3.0,100.0,33.333333333333336,0.0,3.0,No,No,legit
PRV53183,0.0,0.0,0.0,0.0,0.0,1.0,80.0,80.0,0.0,1.0,1.0,80.0,80.0,0.0,1.0,No,No,legit
PRV53186,0.0,0.0,0.0,0.0,0.0,8.0,4710.0,588.75,1143.4838683352104,7.0,8.0,4710.0,588.75,0.0,7.0,No,No,legit
PRV53187,0.0,0.0,0.0,0.0,0.0,4.0,180.0,45.0,44.347115652166906,4.0,4.0,180.0,45.0,0.0,4.0,No,No,legit
PRV53188,0.0,0.0,0.0,0.0,0.0,10.0,1220.0,122.0,106.9579356569675,8.0,10.0,1220.0,122.0,0.0,8.0,No,No,legit
PRV53189,4.0,42000.0,10500.0,5066.228051190222,3.0,24.0,11030.0,459.5833333333333,837.5662422429211,20.0,28.0,53030.0,1893.9285714285713,0.14285714285714285,23.0,No,No,legit
PRV53191,0.0,0.0,0.0,0.0,0.0,15.0,3310.0,220.66666666666666,376.15473006780195,3.0,15.0,3310.0,220.66666666666666,0.0,3.0,No,No,legit
PRV53192,0.0,0.0,0.0,0.0,0.0,149.0,40610.0,272.5503355704698,565.4084320951943,51.0,149.0,40610.0,272.5503355704698,0.0,51.0,No,No,legit
PRV53194,0.0,0.0,0.0,0.0,0.0,32.0,22330.0,697.8125,2609.9829864418907,12.0,32.0,22330.0,697.8125,0.0,12.0,No,No,legit
PRV53196,0.0,0.0,0.0,0.0,0.0,16.0,4480.0,280.0,530.0817547007883,9.0,16.0,4480.0,280.0,0.0,9.0,No,No,legit
PRV53197,0.0,0.0,0.0,0.0,0.0,4.0,500.0,125.0,116.7618659209133,4.0,4.0,500.0,125.0,0.0,4.0,No,No,legit
PRV53198,0.0,0.0,0.0,0.0,0.0,6.0,250.0,41.666666666666664,18.348478592697177,5.0,6.0,250.0,41.666666666666664,0.0,5.0,No,No,legit
PRV53201,0.0,0.0,0.0,0.0,0.0,13.0,14220.0,1093.8461538461538,1027.2498759758055,8.0,13.0,14220.0,1093.8461538461538,0.0,8.0,No,No,legit
PRV53202,0.0,0.0,0.0,0.0,0.0,11.0,670.0,60.90909090909091,117.76710452877283,8.0,11.0,670.0,60.90909090909091,0.0,8.0,No,No,legit
PRV53203,0.0,0.0,0.0,0.0,0.0,7.0,420.0,60.0,39.15780041490243,5.0,7.0,420.0,60.0,0.0,5.0,No,No,legit
PRV53204,0.0,0.0,0.0,0.0,0.0,7.0,3020.0,431.42857142857144,797.1287761173134,6.0,7.0,3020.0,431.42857142857144,0.0,6.0,No,No,legit
PRV53205,0.0,0.0,0.0,0.0,0.0,14.0,1280.0,91.42857142857143,154.8625764425272,10.0,14.0,1280.0,91.42857142857143,0.0,10.0,No,No,legit
PRV53206,0.0,0.0,0.0,0.0,0.0,3.0,570.0,190.0,270.7397274136177,2.0,3.0,570.0,190.0,0.0,2.0,No,No,legit
PRV53207,0.0,0.0,0.0,0.0,0.0,10.0,500.0,50.0,28.284271247461902,7.0,10.0,500.0,50.0,0.0,7.0,No,No,legit
PRV53208,4.0,55000.0,13750.0,7410.5780251385695,4.0,19.0,3500.0,184.21052631578948,302.7157777606961,13.0,23.0,58500.0,2543.478260869565,0.17391304347826086,17.0,Yes,Yes,fraud
PRV53210,3.0,21000.0,7000.0,5196.152422706632,3.0,29.0,6050.0,208.6206896551724,271.05250068589817,27.0,32.0,27050.0,845.3125,0.09375,30.0,No,No,legit
PRV53211,0.0,0.0,0.0,0.0,0.0,4.0,3460.0,865.0,1112.160060422959,3.0,4.0,3460.0,865.0,0.0,3.0,No,No,legit
PRV53212,0.0,0.0,0.0,0.0,0.0,2.0,100.0,50.0,56.568542494923804,2.0,2.0,100.0,50.0,0.0,2.0,No,No,legit
PRV53213,0.0,0.0,0.0,0.0,0.0,22.0,6910.0,314.09090909090907,483.2692150335403,19.0,22.0,6910.0,314.09090909090907,0.0,19.0,No,No,legit
PRV53214,0.0,0.0,0.0,0.0,0.0,18.0,4280.0,237.77777777777777,459.9559512868412,14.0,18.0,4280.0,237.77777777777777,0.0,14.0,No,No,legit
PRV53215,0.0,0.0,0.0,0.0,0.0,11.0,1560.0,141.8181818181818,81.58654077949154,11.0,11.0,1560.0,141.8181818181818,0.0,11.0,No,No,legit
PRV53216,0.0,0.0,0.0,0.0,0.0,115.0,20930.0,182.0,395.8450875447785,46.0,115.0,20930.0,182.0,0.0,46.0,No,No,legit
PRV53217,0.0,0.0,0.0,0.0,0.0,5.0,1570.0,314.0,221.3142562059661,5.0,5.0,1570.0,314.0,0.0,5.0,No,No,legit
PRV53218,0.0,0.0,0.0,0.0,0.0,13.0,2780.0,213.84615384615384,399.1770380323845,9.0,13.0,2780.0,213.84615384615384,0.0,9.0,No,No,legit
PRV53220,5.0,110000.0,22000.0,13874.436925511607,5.0,0.0,0.0,0.0,0.0,0.0,5.0,110000.0,22000.0,1.0,5.0,No,No,legit
PRV53221,0.0,0.0,0.0,0.0,0.0,16.0,6510.0,406.875,736.0952723662883,9.0,16.0,6510.0,406.875,0.0,9.0,No,No,legit
PRV53222,0.0,0.0,0.0,0.0,0.0,45.0,10770.0,239.33333333333334,565.8878783903142,24.0,45.0,10770.0,239.33333333333334,0.0,24.0,No,No,legit
PRV53223,0.0,0.0,0.0,0.0,0.0,23.0,11790.0,512.6086956521739,876.3312853819211,18.0,23.0,11790.0,512.6086956521739,0.0,18.0,No,No,legit
PRV53224,0.0,0.0,0.0,0.0,0.0,12.0,1680.0,140.0,271.86226459200054,12.0,12.0,1680.0,140.0,0.0,12.0,No,No,legit
PRV53225,49.0,415300.0,8475.510204081633,6414.843808576744,47.0,0.0,0.0,0.0,0.0,0.0,49.0,415300.0,8475.510204081633,1.0,47.0,No,No,legit
PRV53226,19.0,150000.0,7894.736842105263,4188.5390829169555,19.0,0.0,0.0,0.0,0.0,0.0,19.0,150000.0,7894.736842105263,1.0,19.0,No,No,legit
PRV53227,0.0,0.0,0.0,0.0,0.0,74.0,18610.0,251.48648648648648,576.1841468209275,59.0,74.0,18610.0,251.48648648648648,0.0,59.0,No,No,legit
PRV53228,0.0,0.0,0.0,0.0,0.0,1.0,600.0,600.0,0.0,1.0,1.0,600.0,600.0,0.0,1.0,No,No,legit
PRV53229,0.0,0.0,0.0,0.0,0.0,139.0,29840.0,214.67625899280574,434.45334993858665,65.0,139.0,29840.0,214.67625899280574,0.0,65.0,No,No,legit
PRV53230,0.0,0.0,0.0,0.0,0.0,56.0,16260.0,290.35714285714283,479.34790662358756,40.0,56.0,16260.0,290.35714285714283,0.0,40.0,No,No,legit
PRV53232,0.0,0.0,0.0,0.0,0.0,64.0,25300.0,395.3125,703.5983900240566,28.0,64.0,25300.0,395.3125,0.0,28.0,No,No,legit
PRV53233,13.0,96000.0,7384.615384615385,3863.039855227606,12.0,0.0,0.0,0.0,0.0,0.0,13.0,96000.0,7384.615384615385,1.0,12.0,No,No,legit
PRV53235,0.0,0.0,0.0,0.0,0.0,2.0,170.0,85.0,21.213203435596427,2.0,2.0,170.0,85.0,0.0,2.0,No,No,legit
PRV53236,9.0,96000.0,10666.666666666666,8602.325267042626,8.0,0.0,0.0,0.0,0.0,0.0,9.0,96000.0,10666.666666666666,1.0,8.0,No,No,legit
PRV53237,0.0,0.0,0.0,0.0,0.0,8.0,1230.0,153.75,186.54279478370182,7.0,8.0,1230.0,153.75,0.0,7.0,No,No,legit
PRV53238,9.0,98000.0,10888.888888888889,10154.364141151877,9.0,186.0,45590.0,245.10752688172042,483.2673025073905,156.0,195.0,143590.0,736.3589743589744,0.046153846153846156,165.0,No,No,legit
PRV53239,19.0,197000.0,10368.421052631578,8407.738012065562,15.0,94.0,35580.0,378.51063829787233,710.1793767756408,76.0,113.0,232580.0,2058.2300884955753,0.168141592920354,91.0,No,No,legit
PRV53240,1.0,3000.0,3000.0,0.0,1.0,5.0,1860.0,372.0,415.83650633391966,4.0,6.0,4860.0,810.0,0.16666666666666666,5.0,No,No,legit
PRV53242,105.0,1142000.0,10876.190476190477,10716.35633227512,91.0,154.0,34290.0,222.66233766233765,414.96206962308264,131.0,259.0,1176290.0,4541.660231660232,0.40540540540540543,222.0,Yes,Yes,fraud
PRV53243,9.0,100000.0,11111.111111111111,6660.413734229362,9.0,66.0,11760.0,178.1818181818182,349.07750557018846,53.0,75.0,111760.0,1490.1333333333334,0.12,62.0,No,No,legit
PRV53244,42.0,341500.0,8130.952380952381,7982.9845905705515,37.0,466.0,124250.0,266.6309012875536,552.281700200532,148.0,508.0,465750.0,916.8307086614174,0.08267716535433071,185.0,No,No,legit
PRV53245,16.0,176000.0,11000.0,9430.447143870397,13.0,130.0,38800.0,298.46153846153845,720.8914179637172,99.0,146.0,214800.0,1471.2328767123288,0.1095890410958904,112.0,Yes,Yes,fraud
PRV53246,2.0,26000.0,13000.0,12727.922061357855,2.0,107.0,30490.0,284.95327102803736,580.9822096970632,99.0,109.0,56490.0,518.256880733945,0.01834862385321101,101.0,No,No,legit
PRV53247,7.0,59000.0,8428.57142857143,6187.545093630776,7.0,30.0,6960.0,232.0,467.37270072107367,28.0,37.0,65960.0,1782.7027027027027,0.1891891891891892,35.0,No,No,legit
PRV53248,5.0,74000.0,14800.0,11300.442469213318,4.0,52.0,14890.0,286.34615384615387,569.6336244142794,35.0,57.0,88890.0,1559.4736842105262,0.08771929824561403,39.0,No,No,legit
PRV53249,6.0,54000.0,9000.0,6633.2495807108,5.0,17.0,6140.0,361.1764705882353,861.9591228195017,14.0,23.0,60140.0,2614.782608695652,0.2608695652173913,19.0,No,No,legit
PRV53251,4.0,29000.0,7250.0,3593.9764421413042,4.0,229.0,66400.0,289.95633187772927,536.310084612122,116.0,233.0,95400.0,409.4420600858369,0.017167381974248927,120.0,No,No,legit
PRV53252,4.0,67000.0,16750.0,15777.093099385154,3.0,73.0,11090.0,151.91780821917808,206.4828317738586,29.0,77.0,78090.0,1014.1558441558442,0.05194805194805195,32.0,No,No,legit
PRV53253,0.0,0.0,0.0,0.0,0.0,110.0,35600.0,323.6363636363636,811.2881673047339,94.0,110.0,35600.0,323.6363636363636,0.0,94.0,No,No,legit
PRV53254,0.0,0.0,0.0,0.0,0.0,9.0,1190.0,132.22222222222223,221.45980322497454,9.0,9.0,1190.0,132.22222222222223,0.0,9.0,No,No,legit
PRV53255,0.0,0.0,0.0,0.0,0.0,26.0,7760.0,298.46153846153845,661.946779176044,24.0,26.0,7760.0,298.46153846153845,0.0,24.0,No,No,legit
PRV53256,36.0,361000.0,10027.777777777777,11002.561029430793,32.0,309.0,97710.0,316.2135922330097,686.50221550449,261.0,345.0,458710.0,1329.5942028985507,0.10434782608695652,293.0,No,No,legit
PRV53257,0.0,0.0,0.0,0.0,0.0,25.0,11120.0,444.8,911.1399453431948,21.0,25.0,11120.0,444.8,0.0,21.0,No,No,legit
PRV53258,3.0,27000.0,9000.0,3464.1016151377544,3.0,77.0,12490.0,162.2077922077922,319.71049147554595,65.0,80.0,39490.0,493.625,0.0375,68.0,No,No,legit
PRV53259,0.0,0.0,0.0,0.0,0.0,187.0,61050.0,326.47058823529414,666.0785198160986,117.0,187.0,61050.0,326.47058823529414,0.0,117.0,No,No,legit
PRV53260,2.0,7000.0,3500.0,3535.5339059327375,2.0,132.0,24320.0,184.24242424242425,377.278565988559,103.0,134.0,31320.0,233.73134328358208,0.014925373134328358,105.0,No,No,legit
PRV53261,0.0,0.0,0.0,0.0,0.0,194.0,41550.0,214.17525773195877,379.6761508025954,101.0,194.0,41550.0,214.17525773195877,0.0,101.0,No,No,legit
PRV53262,0.0,0.0,0.0,0.0,0.0,118.0,45250.0,383.47457627118644,737.8119385135122,83.0,118.0,45250.0,383.47457627118644,0.0,83.0,No,No,legit
PRV53265,27.0,315000.0,11666.666666666666,11880.818412628238,19.0,65.0,13820.0,212.6153846153846,472.1634943370944,50.0,92.0,328820.0,3574.1304347826085,0.29347826086956524,69.0,Yes,Yes,fraud
PRV53266,88.0,911100.0,10353.40909090909,10723.279529915182,81.0,169.0,63010.0,372.84023668639054,713.312346791823,153.0,257.0,974110.0,3790.3112840466924,0.3424124513618677,234.0,Yes,Yes,fraud
PRV53268,7.0,69000.0,9857.142857142857,6593.647736738026,7.0,67.0,19230.0,287.0149253731343,826.2163025272114,56.0,74.0,88230.0,1192.2972972972973,0.0945945945945946,63.0,No,No,legit
PRV53269,112.0,957000.0,8544.642857142857,5995.326096755289,96.0,344.0,88640.0,257.6744186046512,519.1188417133578,269.0,456.0,1045640.0,2293.0701754385964,0.24561403508771928,365.0,Yes,Yes,fraud
PRV53272,4.0,25000.0,6250.0,7588.368291888141,4.0,20.0,7660.0,383.0,730.4079609873405,18.0,24.0,32660.0,1360.8333333333333,0.16666666666666666,22.0,No,No,legit
PRV53274,0.0,0.0,0.0,0.0,0.0,30.0,4490.0,149.66666666666666,187.73575217224385,25.0,30.0,4490.0,149.66666666666666,0.0,25.0,No,No,legit
PRV53276,0.0,0.0,0.0,0.0,0.0,291.0,85280.0,293.05841924398624,605.3086360289975,131.0,291.0,85280.0,293.05841924398624,0.0,131.0,No,No,legit
PRV53277,15.0,121000.0,8066.666666666667,7166.057559940539,14.0,29.0,8060.0,277.9310344827586,599.2279515602008,24.0,44.0,129060.0,2933.181818181818,0.3409090909090909,38.0,Yes,Yes,fraud
PRV53279,1.0,4000.0,4000.0,0.0,1.0,35.0,6520.0,186.28571428571428,407.44603189571376,33.0,36.0,10520.0,292.22222222222223,0.027777777777777776,34.0,No,No,legit
PRV53280,0.0,0.0,0.0,0.0,0.0,15.0,2030.0,135.33333333333334,243.10099801953763,11.0,15.0,2030.0,135.33333333333334,0.0,11.0,No,No,legit
PRV53281,21.0,131000.0,6238.0952380952385,3520.0108224941855,18.0,32.0,7310.0,228.4375,443.6149840033112,26.0,53.0,138310.0,2609.622641509434,0.39622641509433965,44.0,No,No,legit
PRV53282,0.0,0.0,0.0,0.0,0.0,31.0,5730.0,184.83870967741936,466.16070882434195,24.0,31.0,5730.0,184.83870967741936,0.0,24.0,No,No,legit
PRV53283,3.0,55000.0,18333.333333333332,12423.09676905615,2.0,94.0,45220.0,481.06382978723406,893.5160318135067,55.0,97.0,100220.0,1033.1958762886597,0.030927835051546393,57.0,No,No,legit
PRV53284,6.0,40000.0,6666.666666666667,4033.195589934446,6.0,142.0,34780.0,244.92957746478874,392.02827094261966,76.0,148.0,74780.0,505.27027027027026,0.04054054054054054,82.0,No,No,legit
PRV53288,0.0,0.0,0.0,0.0,0.0,43.0,12340.0,286.9767441860465,687.8798859841215,42.0,43.0,12340.0,286.9767441860465,0.0,42.0,No,No,legit
PRV53289,1.0,8000.0,8000.0,0.0,1.0,105.0,28260.0,269.14285714285717,531.6956082009891,66.0,106.0,36260.0,342.07547169811323,0.009433962264150943,67.0,No,No,legit
PRV53290,0.0,0.0,0.0,0.0,0.0,6.0,3860.0,643.3333333333334,750.6441678096664,5.0,6.0,3860.0,643.3333333333334,0.0,5.0,No,No,legit
PRV53291,0.0,0.0,0.0,0.0,0.0,10.0,2730.0,273.0,376.74188039617314,8.0,10.0,2730.0,273.0,0.0,8.0,No,No,legit
PRV53292,5.0,23000.0,4600.0,4505.552130427524,5.0,36.0,10700.0,297.22222222222223,352.1980863995318,32.0,41.0,33700.0,821.9512195121952,0.12195121951219512,37.0,No,No,legit
PRV53293,0.0,0.0,0.0,0.0,0.0,41.0,10080.0,245.85365853658536,424.58789201857894,28.0,41.0,10080.0,245.85365853658536,0.0,28.0,No,No,legit
PRV53294,0.0,0.0,0.0,0.0,0.0,582.0,180760.0,310.58419243986253,715.6454200607963,230.0,582.0,180760.0,310.58419243986253,0.0,230.0,No,No,legit
PRV53295,29.0,301000.0,10379.310344827587,10441.721919791118,29.0,168.0,32990.0,196.36904761904762,380.0542438360215,139.0,197.0,333990.0,1695.3807106598986,0.14720812182741116,168.0,Yes,Yes,fraud
PRV53296,0.0,0.0,0.0,0.0,0.0,187.0,62740.0,335.5080213903743,677.3034243961505,131.0,187.0,62740.0,335.5080213903743,0.0,131.0,No,No,legit
PRV53297,15.0,166000.0,11066.666666666666,14572.315565907187,13.0,14.0,5770.0,412.14285714285717,599.3994246991487,14.0,29.0,171770.0,5923.103448275862,0.5172413793103449,27.0,Yes,Yes,fraud
PRV53298,8.0,53000.0,6625.0,4688.51179556401,8.0,55.0,14130.0,256.90909090909093,618.6840057653818,53.0,63.0,67130.0,1065.5555555555557,0.12698412698412698,61.0,No,No,legit
PRV53300,0.0,0.0,0.0,0.0,0.0,354.0,126160.0,356.38418079096044,751.0509572407676,255.0,354.0,126160.0,356.38418079096044,0.0,255.0,No,No,legit
PRV53301,0.0,0.0,0.0,0.0,0.0,67.0,16070.0,239.8507462686567,476.5071545054588,46.0,67.0,16070.0,239.8507462686567,0.0,46.0,No,No,legit
PRV53303,0.0,0.0,0.0,0.0,0.0,111.0,35770.0,322.2522522522523,605.6817116195072,69.0,111.0,35770.0,322.2522522522523,0.0,69.0,No,No,legit
PRV53304,2.0,59000.0,29500.0,24748.737341529162,2.0,11.0,670.0,60.90909090909091,87.00052246447092,11.0,13.0,59670.0,4590.0,0.15384615384615385,13.0,No,No,legit
PRV53305,1.0,14000.0,14000.0,0.0,1.0,18.0,7440.0,413.3333333333333,817.1255213533958,15.0,19.0,21440.0,1128.421052631579,0.05263157894736842,16.0,No,No,legit
PRV53306,0.0,0.0,0.0,0.0,0.0,78.0,17600.0,225.64102564102564,483.5813090379761,29.0,78.0,17600.0,225.64102564102564,0.0,29.0,No,No,legit
PRV53307,0.0,0.0,0.0,0.0,0.0,34.0,7430.0,218.52941176470588,475.4527816656275,31.0,34.0,7430.0,218.52941176470588,0.0,31.0,No,No,legit
PRV53308,7.0,117000.0,16714.285714285714,12970.662868107214,5.0,38.0,8990.0,236.57894736842104,508.9218934167227,21.0,45.0,125990.0,2799.777777777778,0.15555555555555556,26.0,No,No,legit
PRV53309,4.0,32000.0,8000.0,7788.880963698615,4.0,59.0,13260.0,224.74576271186442,334.04189254211093,32.0,63.0,45260.0,718.4126984126984,0.06349206349206349,36.0,No,No,legit
PRV53310,0.0,0.0,0.0,0.0,0.0,10.0,2290.0,229.0,305.08468769616525,8.0,10.0,2290.0,229.0,0.0,8.0,No,No,legit
PRV53312,1.0,5000.0,5000.0,0.0,1.0,64.0,24790.0,387.34375,724.5847024823452,46.0,65.0,29790.0,458.3076923076923,0.015384615384615385,47.0,No,No,legit
PRV53313,0.0,0.0,0.0,0.0,0.0,68.0,17800.0,261.7647058823529,507.445875877111,22.0,68.0,17800.0,261.7647058823529,0.0,22.0,No,No,legit
PRV53314,4.0,77000.0,19250.0,25171.081290507434,3.0,53.0,15490.0,292.2641509433962,556.8304586242289,23.0,57.0,92490.0,1622.6315789473683,0.07017543859649122,26.0,No,No,legit
PRV53315,0.0,0.0,0.0,0.0,0.0,25.0,8340.0,333.6,674.7646503287893,18.0,25.0,8340.0,333.6,0.0,18.0,No,No,legit
PRV53317,5.0,45000.0,9000.0,5958.187643906493,4.0,11.0,850.0,77.27272727272727,68.56980517558864,11.0,16.0,45850.0,2865.625,0.3125,15.0,No,No,legit
PRV53318,0.0,0.0,0.0,0.0,0.0,21.0,9420.0,448.57142857142856,842.5632659586205,19.0,21.0,9420.0,448.57142857142856,0.0,19.0,No,No,legit
PRV53319,13.0,99000.0,7615.384615384615,4052.539564652876,9.0,101.0,31220.0,309.1089108910891,545.2909297061541,45.0,114.0,130220.0,1142.280701754386,0.11403508771929824,54.0,No,No,legit
PRV53320,3.0,65000.0,21666.666666666668,20599.3527406405,2.0,59.0,16340.0,276.9491525423729,577.9609050055087,34.0,62.0,81340.0,1311.9354838709678,0.04838709677419355,36.0,No,No,legit
PRV53321,0.0,0.0,0.0,0.0,0.0,81.0,27530.0,339.87654320987656,602.9790498582028,39.0,81.0,27530.0,339.87654320987656,0.0,39.0,No,No,legit
PRV53323,0.0,0.0,0.0,0.0,0.0,18.0,2920.0,162.22222222222223,265.497436689865,11.0,18.0,2920.0,162.22222222222223,0.0,11.0,No,No,legit
PRV53325,0.0,0.0,0.0,0.0,0.0,63.0,12890.0,204.6031746031746,312.6980683107001,27.0,63.0,12890.0,204.6031746031746,0.0,27.0,No,No,legit
PRV53326,0.0,0.0,0.0,0.0,0.0,102.0,31950.0,313.2352941176471,673.7249222206345,46.0,102.0,31950.0,313.2352941176471,0.0,46.0,No,No,legit
PRV53329,1.0,0.0,0.0,0.0,1.0,10.0,2070.0,207.0,313.79575806211557,10.0,11.0,2070.0,188.1818181818182,0.09090909090909091,11.0,No,No,legit
PRV53331,0.0,0.0,0.0,0.0,0.0,7.0,810.0,115.71428571428571,128.82250616735453,7.0,7.0,810.0,115.71428571428571,0.0,7.0,No,No,legit
PRV53334,0.0,0.0,0.0,0.0,0.0,29.0,9340.0,322.0689655172414,521.5661806407479,14.0,29.0,9340.0,322.0689655172414,0.0,14.0,No,No,legit
PRV53335,0.0,0.0,0.0,0.0,0.0,381.0,114030.0,299.29133858267716,563.720508999706,266.0,381.0,114030.0,299.29133858267716,0.0,266.0,No,No,legit
PRV53336,3.0,34000.0,11333.333333333334,10598.742063723097,3.0,0.0,0.0,0.0,0.0,0.0,3.0,34000.0,11333.333333333334,1.0,3.0,No,No,legit
PRV53337,0.0,0.0,0.0,0.0,0.0,5.0,1620.0,324.0,550.027272051123,3.0,5.0,1620.0,324.0,0.0,3.0,No,No,legit
PRV53339,0.0,0.0,0.0,0.0,0.0,10.0,1430.0,143.0,207.79530526190646,8.0,10.0,1430.0,143.0,0.0,8.0,No,No,legit
PRV53340,0.0,0.0,0.0,0.0,0.0,23.0,2170.0,94.34782608695652,144.81417832884767,16.0,23.0,2170.0,94.34782608695652,0.0,16.0,No,No,legit
PRV53341,0.0,0.0,0.0,0.0,0.0,9.0,4090.0,454.44444444444446,610.6576600500298,9.0,9.0,4090.0,454.44444444444446,0.0,9.0,No,No,legit
PRV53342,0.0,0.0,0.0,0.0,0.0,73.0,25810.0,353.56164383561645,698.9344466619123,59.0,73.0,25810.0,353.56164383561645,0.0,59.0,No,No,legit
PRV53343,0.0,0.0,0.0,0.0,0.0,6.0,310.0,51.666666666666664,37.638632635454044,6.0,6.0,310.0,51.666666666666664,0.0,6.0,No,No,legit
PRV53344,0.0,0.0,0.0,0.0,0.0,3.0,630.0,210.0,185.20259177452135,3.0,3.0,630.0,210.0,0.0,3.0,No,No,legit
PRV53346,0.0,0.0,0.0,0.0,0.0,4.0,770.0,192.5,205.48722588034516,4.0,4.0,770.0,192.5,0.0,4.0,No,No,legit
PRV53347,0.0,0.0,0.0,0.0,0.0,6.0,280.0,46.666666666666664,28.047578623950173,6.0,6.0,280.0,46.666666666666664,0.0,6.0,No,No,legit
PRV53349,0.0,0.0,0.0,0.0,0.0,24.0,2180.0,90.83333333333333,109.73948069490945,16.0,24.0,2180.0,90.83333333333333,0.0,16.0,No,No,legit
PRV53350,0.0,0.0,0.0,0.0,0.0,4.0,2420.0,605.0,630.8459928276209,3.0,4.0,2420.0,605.0,0.0,3.0,No,No,legit
PRV53351,0.0,0.0,0.0,0.0,0.0,18.0,4660.0,258.8888888888889,374.0696520371085,13.0,18.0,4660.0,258.8888888888889,0.0,13.0,No,No,legit
PRV53352,0.0,0.0,0.0,0.0,0.0,288.0,92300.0,320.4861111111111,617.1552471700799,187.0,288.0,92300.0,320.4861111111111,0.0,187.0,No,No,legit
PRV53353,0.0,0.0,0.0,0.0,0.0,30.0,9310.0,310.3333333333333,650.9435238669848,25.0,30.0,9310.0,310.3333333333333,0.0,25.0,No,No,legit
PRV53354,0.0,0.0,0.0,0.0,0.0,18.0,5120.0,284.44444444444446,505.4668456250556,18.0,18.0,5120.0,284.44444444444446,0.0,18.0,No,No,legit
PRV53355,0.0,0.0,0.0,0.0,0.0,3.0,510.0,170.0,204.20577856662138,3.0,3.0,510.0,170.0,0.0,3.0,No,No,legit
PRV53356,0.0,0.0,0.0,0.0,0.0,38.0,3950.0,103.94736842105263,176.85754648768705,36.0,38.0,3950.0,103.94736842105263,0.0,36.0,No,No,legit
PRV53357,0.0,0.0,0.0,0.0,0.0,2.0,1820.0,910.0,1258.6500705120545,2.0,2.0,1820.0,910.0,0.0,2.0,No,No,legit
PRV53358,0.0,0.0,0.0,0.0,0.0,3.0,2840.0,946.6666666666666,1271.4296415190788,3.0,3.0,2840.0,946.6666666666666,0.0,3.0,No,No,legit
PRV53359,0.0,0.0,0.0,0.0,0.0,213.0,57150.0,268.3098591549296,550.0359831680987,155.0,213.0,57150.0,268.3098591549296,0.0,155.0,No,No,legit
PRV53360,0.0,0.0,0.0,0.0,0.0,20.0,2660.0,133.0,202.8766801986395,12.0,20.0,2660.0,133.0,0.0,12.0,No,No,legit
